chi2cdf table of deg 1
x	chi2cdf(x)	1-chi2cdf(x)
22.62	9.999980e-01	1.974188e-06
22.61	9.999980e-01	1.984490e-06
22.60	9.999980e-01	1.994846e-06
22.59	9.999980e-01	2.005256e-06
22.58	9.999980e-01	2.015721e-06
22.57	9.999980e-01	2.026241e-06
22.56	9.999980e-01	2.036815e-06
22.55	9.999980e-01	2.047445e-06
22.54	9.999979e-01	2.058131e-06
22.53	9.999979e-01	2.068873e-06
22.52	9.999979e-01	2.079670e-06
22.51	9.999979e-01	2.090525e-06
22.50	9.999979e-01	2.101436e-06
22.49	9.999979e-01	2.112404e-06
22.48	9.999979e-01	2.123430e-06
22.47	9.999979e-01	2.134514e-06
22.46	9.999979e-01	2.145655e-06
22.45	9.999978e-01	2.156855e-06
22.44	9.999978e-01	2.168113e-06
22.43	9.999978e-01	2.179431e-06
22.42	9.999978e-01	2.190808e-06
22.41	9.999978e-01	2.202244e-06
22.40	9.999978e-01	2.213740e-06
22.39	9.999978e-01	2.225297e-06
22.38	9.999978e-01	2.236913e-06
22.37	9.999978e-01	2.248591e-06
22.36	9.999977e-01	2.260330e-06
22.35	9.999977e-01	2.272131e-06
22.34	9.999977e-01	2.283993e-06
22.33	9.999977e-01	2.295917e-06
22.32	9.999977e-01	2.307904e-06
22.31	9.999977e-01	2.319953e-06
22.30	9.999977e-01	2.332066e-06
22.29	9.999977e-01	2.344242e-06
22.28	9.999976e-01	2.356482e-06
22.27	9.999976e-01	2.368786e-06
22.26	9.999976e-01	2.381155e-06
22.25	9.999976e-01	2.393588e-06
22.24	9.999976e-01	2.406086e-06
22.23	9.999976e-01	2.418650e-06
22.22	9.999976e-01	2.431280e-06
22.21	9.999976e-01	2.443976e-06
22.20	9.999975e-01	2.456738e-06
22.19	9.999975e-01	2.469567e-06
22.18	9.999975e-01	2.482464e-06
22.17	9.999975e-01	2.495428e-06
22.16	9.999975e-01	2.508460e-06
22.15	9.999975e-01	2.521560e-06
22.14	9.999975e-01	2.534729e-06
22.13	9.999975e-01	2.547966e-06
22.12	9.999974e-01	2.561274e-06
22.11	9.999974e-01	2.574650e-06
22.10	9.999974e-01	2.588097e-06
22.09	9.999974e-01	2.601615e-06
22.08	9.999974e-01	2.615203e-06
22.07	9.999974e-01	2.628863e-06
22.06	9.999974e-01	2.642594e-06
22.05	9.999973e-01	2.656397e-06
22.04	9.999973e-01	2.670272e-06
22.03	9.999973e-01	2.684220e-06
22.02	9.999973e-01	2.698241e-06
22.01	9.999973e-01	2.712336e-06
22.00	9.999973e-01	2.726505e-06
21.99	9.999973e-01	2.740747e-06
21.98	9.999972e-01	2.755065e-06
21.97	9.999972e-01	2.769457e-06
21.96	9.999972e-01	2.783925e-06
21.95	9.999972e-01	2.798469e-06
21.94	9.999972e-01	2.813089e-06
21.93	9.999972e-01	2.827786e-06
21.92	9.999972e-01	2.842559e-06
21.91	9.999971e-01	2.857410e-06
21.90	9.999971e-01	2.872339e-06
21.89	9.999971e-01	2.887346e-06
21.88	9.999971e-01	2.902432e-06
21.87	9.999971e-01	2.917597e-06
21.86	9.999971e-01	2.932842e-06
21.85	9.999971e-01	2.948166e-06
21.84	9.999970e-01	2.963571e-06
21.83	9.999970e-01	2.979056e-06
21.82	9.999970e-01	2.994623e-06
21.81	9.999970e-01	3.010271e-06
21.80	9.999970e-01	3.026001e-06
21.79	9.999970e-01	3.041814e-06
21.78	9.999969e-01	3.057710e-06
21.77	9.999969e-01	3.073689e-06
21.76	9.999969e-01	3.089752e-06
21.75	9.999969e-01	3.105899e-06
21.74	9.999969e-01	3.122130e-06
21.73	9.999969e-01	3.138447e-06
21.72	9.999968e-01	3.154850e-06
21.71	9.999968e-01	3.171338e-06
21.70	9.999968e-01	3.187913e-06
21.69	9.999968e-01	3.204575e-06
21.68	9.999968e-01	3.221324e-06
21.67	9.999968e-01	3.238161e-06
21.66	9.999967e-01	3.255086e-06
21.65	9.999967e-01	3.272100e-06
21.64	9.999967e-01	3.289203e-06
21.63	9.999967e-01	3.306396e-06
21.62	9.999967e-01	3.323680e-06
21.61	9.999967e-01	3.341053e-06
21.60	9.999966e-01	3.358518e-06
21.59	9.999966e-01	3.376075e-06
21.58	9.999966e-01	3.393724e-06
21.57	9.999966e-01	3.411465e-06
21.56	9.999966e-01	3.429299e-06
21.55	9.999966e-01	3.447227e-06
21.54	9.999965e-01	3.465249e-06
21.53	9.999965e-01	3.483365e-06
21.52	9.999965e-01	3.501577e-06
21.51	9.999965e-01	3.519884e-06
21.50	9.999965e-01	3.538287e-06
21.49	9.999964e-01	3.556786e-06
21.48	9.999964e-01	3.575383e-06
21.47	9.999964e-01	3.594077e-06
21.46	9.999964e-01	3.612869e-06
21.45	9.999964e-01	3.631760e-06
21.44	9.999963e-01	3.650750e-06
21.43	9.999963e-01	3.669840e-06
21.42	9.999963e-01	3.689030e-06
21.41	9.999963e-01	3.708320e-06
21.40	9.999963e-01	3.727712e-06
21.39	9.999963e-01	3.747205e-06
21.38	9.999962e-01	3.766801e-06
21.37	9.999962e-01	3.786500e-06
21.36	9.999962e-01	3.806302e-06
21.35	9.999962e-01	3.826208e-06
21.34	9.999962e-01	3.846218e-06
21.33	9.999961e-01	3.866333e-06
21.32	9.999961e-01	3.886554e-06
21.31	9.999961e-01	3.906881e-06
21.30	9.999961e-01	3.927315e-06
21.29	9.999961e-01	3.947856e-06
21.28	9.999960e-01	3.968505e-06
21.27	9.999960e-01	3.989262e-06
21.26	9.999960e-01	4.010128e-06
21.25	9.999960e-01	4.031104e-06
21.24	9.999959e-01	4.052189e-06
21.23	9.999959e-01	4.073386e-06
21.22	9.999959e-01	4.094694e-06
21.21	9.999959e-01	4.116113e-06
21.20	9.999959e-01	4.137645e-06
21.19	9.999958e-01	4.159290e-06
21.18	9.999958e-01	4.181049e-06
21.17	9.999958e-01	4.202922e-06
21.16	9.999958e-01	4.224909e-06
21.15	9.999958e-01	4.247013e-06
21.14	9.999957e-01	4.269232e-06
21.13	9.999957e-01	4.291568e-06
21.12	9.999957e-01	4.314021e-06
21.11	9.999957e-01	4.336592e-06
21.10	9.999956e-01	4.359281e-06
21.09	9.999956e-01	4.382090e-06
21.08	9.999956e-01	4.405018e-06
21.07	9.999956e-01	4.428067e-06
21.06	9.999955e-01	4.451237e-06
21.05	9.999955e-01	4.474529e-06
21.04	9.999955e-01	4.497942e-06
21.03	9.999955e-01	4.521479e-06
21.02	9.999955e-01	4.545140e-06
21.01	9.999954e-01	4.568924e-06
21.00	9.999954e-01	4.592834e-06
20.99	9.999954e-01	4.616869e-06
20.98	9.999954e-01	4.641030e-06
20.97	9.999953e-01	4.665318e-06
20.96	9.999953e-01	4.689734e-06
20.95	9.999953e-01	4.714278e-06
20.94	9.999953e-01	4.738951e-06
20.93	9.999952e-01	4.763754e-06
20.92	9.999952e-01	4.788687e-06
20.91	9.999952e-01	4.813750e-06
20.90	9.999952e-01	4.838946e-06
20.89	9.999951e-01	4.864274e-06
20.88	9.999951e-01	4.889735e-06
20.87	9.999951e-01	4.915329e-06
20.86	9.999951e-01	4.941058e-06
20.85	9.999950e-01	4.966923e-06
20.84	9.999950e-01	4.992923e-06
20.83	9.999950e-01	5.019059e-06
20.82	9.999950e-01	5.045333e-06
20.81	9.999949e-01	5.071746e-06
20.80	9.999949e-01	5.098296e-06
20.79	9.999949e-01	5.124987e-06
20.78	9.999948e-01	5.151817e-06
20.77	9.999948e-01	5.178789e-06
20.76	9.999948e-01	5.205902e-06
20.75	9.999948e-01	5.233158e-06
20.74	9.999947e-01	5.260557e-06
20.73	9.999947e-01	5.288100e-06
20.72	9.999947e-01	5.315788e-06
20.71	9.999947e-01	5.343621e-06
20.70	9.999946e-01	5.371600e-06
20.69	9.999946e-01	5.399727e-06
20.68	9.999946e-01	5.428001e-06
20.67	9.999945e-01	5.456424e-06
20.66	9.999945e-01	5.484996e-06
20.65	9.999945e-01	5.513719e-06
20.64	9.999945e-01	5.542592e-06
20.63	9.999944e-01	5.571617e-06
20.62	9.999944e-01	5.600795e-06
20.61	9.999944e-01	5.630126e-06
20.60	9.999943e-01	5.659611e-06
20.59	9.999943e-01	5.689252e-06
20.58	9.999943e-01	5.719048e-06
20.57	9.999943e-01	5.749000e-06
20.56	9.999942e-01	5.779111e-06
20.55	9.999942e-01	5.809379e-06
20.54	9.999942e-01	5.839807e-06
20.53	9.999941e-01	5.870394e-06
20.52	9.999941e-01	5.901143e-06
20.51	9.999941e-01	5.932053e-06
20.50	9.999940e-01	5.963125e-06
20.49	9.999940e-01	5.994361e-06
20.48	9.999940e-01	6.025761e-06
20.47	9.999939e-01	6.057326e-06
20.46	9.999939e-01	6.089058e-06
20.45	9.999939e-01	6.120956e-06
20.44	9.999938e-01	6.153021e-06
20.43	9.999938e-01	6.185256e-06
20.42	9.999938e-01	6.217660e-06
20.41	9.999937e-01	6.250234e-06
20.40	9.999937e-01	6.282980e-06
20.39	9.999937e-01	6.315897e-06
20.38	9.999937e-01	6.348988e-06
20.37	9.999936e-01	6.382253e-06
20.36	9.999936e-01	6.415693e-06
20.35	9.999936e-01	6.449309e-06
20.34	9.999935e-01	6.483101e-06
20.33	9.999935e-01	6.517072e-06
20.32	9.999934e-01	6.551221e-06
20.31	9.999934e-01	6.585549e-06
20.30	9.999934e-01	6.620058e-06
20.29	9.999933e-01	6.654749e-06
20.28	9.999933e-01	6.689622e-06
20.27	9.999933e-01	6.724679e-06
20.26	9.999932e-01	6.759920e-06
20.25	9.999932e-01	6.795346e-06
20.24	9.999932e-01	6.830959e-06
20.23	9.999931e-01	6.866759e-06
20.22	9.999931e-01	6.902748e-06
20.21	9.999931e-01	6.938925e-06
20.20	9.999930e-01	6.975294e-06
20.19	9.999930e-01	7.011853e-06
20.18	9.999930e-01	7.048605e-06
20.17	9.999929e-01	7.085550e-06
20.16	9.999929e-01	7.122690e-06
20.15	9.999928e-01	7.160025e-06
20.14	9.999928e-01	7.197556e-06
20.13	9.999928e-01	7.235285e-06
20.12	9.999927e-01	7.273213e-06
20.11	9.999927e-01	7.311340e-06
20.10	9.999927e-01	7.349668e-06
20.09	9.999926e-01	7.388197e-06
20.08	9.999926e-01	7.426929e-06
20.07	9.999925e-01	7.465865e-06
20.06	9.999925e-01	7.505006e-06
20.05	9.999925e-01	7.544353e-06
20.04	9.999924e-01	7.583907e-06
20.03	9.999924e-01	7.623670e-06
20.02	9.999923e-01	7.663641e-06
20.01	9.999923e-01	7.703823e-06
20.00	9.999923e-01	7.744216e-06
19.99	9.999922e-01	7.784822e-06
19.98	9.999922e-01	7.825642e-06
19.97	9.999921e-01	7.866677e-06
19.96	9.999921e-01	7.907928e-06
19.95	9.999921e-01	7.949396e-06
19.94	9.999920e-01	7.991082e-06
19.93	9.999920e-01	8.032987e-06
19.92	9.999919e-01	8.075114e-06
19.91	9.999919e-01	8.117462e-06
19.90	9.999918e-01	8.160033e-06
19.89	9.999918e-01	8.202828e-06
19.88	9.999918e-01	8.245848e-06
19.87	9.999917e-01	8.289095e-06
19.86	9.999917e-01	8.332570e-06
19.85	9.999916e-01	8.376273e-06
19.84	9.999916e-01	8.420207e-06
19.83	9.999915e-01	8.464372e-06
19.82	9.999915e-01	8.508770e-06
19.81	9.999914e-01	8.553401e-06
19.80	9.999914e-01	8.598268e-06
19.79	9.999914e-01	8.643370e-06
19.78	9.999913e-01	8.688711e-06
19.77	9.999913e-01	8.734290e-06
19.76	9.999912e-01	8.780109e-06
19.75	9.999912e-01	8.826169e-06
19.74	9.999911e-01	8.872472e-06
19.73	9.999911e-01	8.919019e-06
19.72	9.999910e-01	8.965812e-06
19.71	9.999910e-01	9.012850e-06
19.70	9.999909e-01	9.060137e-06
19.69	9.999909e-01	9.107672e-06
19.68	9.999908e-01	9.155458e-06
19.67	9.999908e-01	9.203495e-06
19.66	9.999907e-01	9.251786e-06
19.65	9.999907e-01	9.300331e-06
19.64	9.999907e-01	9.349132e-06
19.63	9.999906e-01	9.398190e-06
19.62	9.999906e-01	9.447506e-06
19.61	9.999905e-01	9.497082e-06
19.60	9.999905e-01	9.546920e-06
19.59	9.999904e-01	9.597020e-06
19.58	9.999904e-01	9.647384e-06
19.57	9.999903e-01	9.698013e-06
19.56	9.999903e-01	9.748909e-06
19.55	9.999902e-01	9.800074e-06
19.54	9.999901e-01	9.851508e-06
19.53	9.999901e-01	9.903213e-06
19.52	9.999900e-01	9.955190e-06
19.51	9.999900e-01	1.000744e-05
19.50	9.999899e-01	1.005997e-05
19.49	9.999899e-01	1.011277e-05
19.48	9.999898e-01	1.016585e-05
19.47	9.999898e-01	1.021922e-05
19.46	9.999897e-01	1.027286e-05
19.45	9.999897e-01	1.032678e-05
19.44	9.999896e-01	1.038099e-05
19.43	9.999896e-01	1.043549e-05
19.42	9.999895e-01	1.049027e-05
19.41	9.999895e-01	1.054534e-05
19.40	9.999894e-01	1.060071e-05
19.39	9.999893e-01	1.065636e-05
19.38	9.999893e-01	1.071231e-05
19.37	9.999892e-01	1.076855e-05
19.36	9.999892e-01	1.082509e-05
19.35	9.999891e-01	1.088192e-05
19.34	9.999891e-01	1.093906e-05
19.33	9.999890e-01	1.099650e-05
19.32	9.999889e-01	1.105424e-05
19.31	9.999889e-01	1.111228e-05
19.30	9.999888e-01	1.117063e-05
19.29	9.999888e-01	1.122929e-05
19.28	9.999887e-01	1.128826e-05
19.27	9.999887e-01	1.134754e-05
19.26	9.999886e-01	1.140713e-05
19.25	9.999885e-01	1.146704e-05
19.24	9.999885e-01	1.152726e-05
19.23	9.999884e-01	1.158780e-05
19.22	9.999884e-01	1.164866e-05
19.21	9.999883e-01	1.170984e-05
19.20	9.999882e-01	1.177134e-05
19.19	9.999882e-01	1.183317e-05
19.18	9.999881e-01	1.189532e-05
19.17	9.999880e-01	1.195780e-05
19.16	9.999880e-01	1.202061e-05
19.15	9.999879e-01	1.208375e-05
19.14	9.999879e-01	1.214722e-05
19.13	9.999878e-01	1.221103e-05
19.12	9.999877e-01	1.227518e-05
19.11	9.999877e-01	1.233966e-05
19.10	9.999876e-01	1.240449e-05
19.09	9.999875e-01	1.246966e-05
19.08	9.999875e-01	1.253517e-05
19.07	9.999874e-01	1.260102e-05
19.06	9.999873e-01	1.266722e-05
19.05	9.999873e-01	1.273378e-05
19.04	9.999872e-01	1.280068e-05
19.03	9.999871e-01	1.286794e-05
19.02	9.999871e-01	1.293555e-05
19.01	9.999870e-01	1.300352e-05
19.00	9.999869e-01	1.307185e-05
18.99	9.999869e-01	1.314053e-05
18.98	9.999868e-01	1.320958e-05
18.97	9.999867e-01	1.327900e-05
18.96	9.999867e-01	1.334878e-05
18.95	9.999866e-01	1.341893e-05
18.94	9.999865e-01	1.348945e-05
18.93	9.999864e-01	1.356034e-05
18.92	9.999864e-01	1.363160e-05
18.91	9.999863e-01	1.370325e-05
18.90	9.999862e-01	1.377527e-05
18.89	9.999862e-01	1.384767e-05
18.88	9.999861e-01	1.392045e-05
18.87	9.999860e-01	1.399362e-05
18.86	9.999859e-01	1.406717e-05
18.85	9.999859e-01	1.414111e-05
18.84	9.999858e-01	1.421544e-05
18.83	9.999857e-01	1.429017e-05
18.82	9.999856e-01	1.436528e-05
18.81	9.999856e-01	1.444080e-05
18.80	9.999855e-01	1.451671e-05
18.79	9.999854e-01	1.459303e-05
18.78	9.999853e-01	1.466974e-05
18.77	9.999853e-01	1.474687e-05
18.76	9.999852e-01	1.482440e-05
18.75	9.999851e-01	1.490234e-05
18.74	9.999850e-01	1.498069e-05
18.73	9.999849e-01	1.505945e-05
18.72	9.999849e-01	1.513863e-05
18.71	9.999848e-01	1.521823e-05
18.70	9.999847e-01	1.529825e-05
18.69	9.999846e-01	1.537869e-05
18.68	9.999845e-01	1.545956e-05
18.67	9.999845e-01	1.554085e-05
18.66	9.999844e-01	1.562257e-05
18.65	9.999843e-01	1.570473e-05
18.64	9.999842e-01	1.578732e-05
18.63	9.999841e-01	1.587034e-05
18.62	9.999840e-01	1.595380e-05
18.61	9.999840e-01	1.603771e-05
18.60	9.999839e-01	1.612205e-05
18.59	9.999838e-01	1.620685e-05
18.58	9.999837e-01	1.629209e-05
18.57	9.999836e-01	1.637778e-05
18.56	9.999835e-01	1.646392e-05
18.55	9.999834e-01	1.655052e-05
18.54	9.999834e-01	1.663758e-05
18.53	9.999833e-01	1.672510e-05
18.52	9.999832e-01	1.681307e-05
18.51	9.999831e-01	1.690152e-05
18.50	9.999830e-01	1.699043e-05
18.49	9.999829e-01	1.707981e-05
18.48	9.999828e-01	1.716966e-05
18.47	9.999827e-01	1.725999e-05
18.46	9.999826e-01	1.735080e-05
18.45	9.999826e-01	1.744208e-05
18.44	9.999825e-01	1.753385e-05
18.43	9.999824e-01	1.762610e-05
18.42	9.999823e-01	1.771884e-05
18.41	9.999822e-01	1.781207e-05
18.40	9.999821e-01	1.790580e-05
18.39	9.999820e-01	1.800002e-05
18.38	9.999819e-01	1.809473e-05
18.37	9.999818e-01	1.818995e-05
18.36	9.999817e-01	1.828567e-05
18.35	9.999816e-01	1.838190e-05
18.34	9.999815e-01	1.847863e-05
18.33	9.999814e-01	1.857588e-05
18.32	9.999813e-01	1.867364e-05
18.31	9.999812e-01	1.877192e-05
18.30	9.999811e-01	1.887072e-05
18.29	9.999810e-01	1.897004e-05
18.28	9.999809e-01	1.906988e-05
18.27	9.999808e-01	1.917025e-05
18.26	9.999807e-01	1.927116e-05
18.25	9.999806e-01	1.937259e-05
18.24	9.999805e-01	1.947457e-05
18.23	9.999804e-01	1.957708e-05
18.22	9.999803e-01	1.968014e-05
18.21	9.999802e-01	1.978374e-05
18.20	9.999801e-01	1.988788e-05
18.19	9.999800e-01	1.999258e-05
18.18	9.999799e-01	2.009783e-05
18.17	9.999798e-01	2.020364e-05
18.16	9.999797e-01	2.031001e-05
18.15	9.999796e-01	2.041694e-05
18.14	9.999795e-01	2.052444e-05
18.13	9.999794e-01	2.063250e-05
18.12	9.999793e-01	2.074114e-05
18.11	9.999791e-01	2.085035e-05
18.10	9.999790e-01	2.096014e-05
18.09	9.999789e-01	2.107051e-05
18.08	9.999788e-01	2.118147e-05
18.07	9.999787e-01	2.129301e-05
18.06	9.999786e-01	2.140514e-05
18.05	9.999785e-01	2.151786e-05
18.04	9.999784e-01	2.163119e-05
18.03	9.999783e-01	2.174511e-05
18.02	9.999781e-01	2.185963e-05
18.01	9.999780e-01	2.197476e-05
18.00	9.999779e-01	2.209050e-05
17.99	9.999778e-01	2.220685e-05
17.98	9.999777e-01	2.232381e-05
17.97	9.999776e-01	2.244140e-05
17.96	9.999774e-01	2.255961e-05
17.95	9.999773e-01	2.267844e-05
17.94	9.999772e-01	2.279790e-05
17.93	9.999771e-01	2.291800e-05
17.92	9.999770e-01	2.303873e-05
17.91	9.999768e-01	2.316010e-05
17.90	9.999767e-01	2.328211e-05
17.89	9.999766e-01	2.340477e-05
17.88	9.999765e-01	2.352808e-05
17.87	9.999763e-01	2.365204e-05
17.86	9.999762e-01	2.377665e-05
17.85	9.999761e-01	2.390193e-05
17.84	9.999760e-01	2.402787e-05
17.83	9.999758e-01	2.415447e-05
17.82	9.999757e-01	2.428175e-05
17.81	9.999756e-01	2.440970e-05
17.80	9.999755e-01	2.453832e-05
17.79	9.999753e-01	2.466763e-05
17.78	9.999752e-01	2.479763e-05
17.77	9.999751e-01	2.492831e-05
17.76	9.999749e-01	2.505968e-05
17.75	9.999748e-01	2.519175e-05
17.74	9.999747e-01	2.532452e-05
17.73	9.999745e-01	2.545799e-05
17.72	9.999744e-01	2.559217e-05
17.71	9.999743e-01	2.572706e-05
17.70	9.999741e-01	2.586266e-05
17.69	9.999740e-01	2.599898e-05
17.68	9.999739e-01	2.613603e-05
17.67	9.999737e-01	2.627380e-05
17.66	9.999736e-01	2.641229e-05
17.65	9.999734e-01	2.655153e-05
17.64	9.999733e-01	2.669150e-05
17.63	9.999732e-01	2.683221e-05
17.62	9.999730e-01	2.697367e-05
17.61	9.999729e-01	2.711587e-05
17.60	9.999727e-01	2.725883e-05
17.59	9.999726e-01	2.740255e-05
17.58	9.999725e-01	2.754703e-05
17.57	9.999723e-01	2.769228e-05
17.56	9.999722e-01	2.783829e-05
17.55	9.999720e-01	2.798508e-05
17.54	9.999719e-01	2.813264e-05
17.53	9.999717e-01	2.828099e-05
17.52	9.999716e-01	2.843013e-05
17.51	9.999714e-01	2.858005e-05
17.50	9.999713e-01	2.873077e-05
17.49	9.999711e-01	2.888229e-05
17.48	9.999710e-01	2.903461e-05
17.47	9.999708e-01	2.918773e-05
17.46	9.999707e-01	2.934167e-05
17.45	9.999705e-01	2.949643e-05
17.44	9.999703e-01	2.965200e-05
17.43	9.999702e-01	2.980840e-05
17.42	9.999700e-01	2.996563e-05
17.41	9.999699e-01	3.012370e-05
17.40	9.999697e-01	3.028260e-05
17.39	9.999696e-01	3.044234e-05
17.38	9.999694e-01	3.060293e-05
17.37	9.999692e-01	3.076437e-05
17.36	9.999691e-01	3.092667e-05
17.35	9.999689e-01	3.108983e-05
17.34	9.999687e-01	3.125385e-05
17.33	9.999686e-01	3.141874e-05
17.32	9.999684e-01	3.158451e-05
17.31	9.999682e-01	3.175116e-05
17.30	9.999681e-01	3.191869e-05
17.29	9.999679e-01	3.208710e-05
17.28	9.999677e-01	3.225641e-05
17.27	9.999676e-01	3.242662e-05
17.26	9.999674e-01	3.259774e-05
17.25	9.999672e-01	3.276976e-05
17.24	9.999671e-01	3.294269e-05
17.23	9.999669e-01	3.311654e-05
17.22	9.999667e-01	3.329131e-05
17.21	9.999665e-01	3.346701e-05
17.20	9.999664e-01	3.364364e-05
17.19	9.999662e-01	3.382120e-05
17.18	9.999660e-01	3.399971e-05
17.17	9.999658e-01	3.417917e-05
17.16	9.999656e-01	3.435958e-05
17.15	9.999655e-01	3.454094e-05
17.14	9.999653e-01	3.472327e-05
17.13	9.999651e-01	3.490656e-05
17.12	9.999649e-01	3.509083e-05
17.11	9.999647e-01	3.527608e-05
17.10	9.999645e-01	3.546230e-05
17.09	9.999644e-01	3.564952e-05
17.08	9.999642e-01	3.583773e-05
17.07	9.999640e-01	3.602694e-05
17.06	9.999638e-01	3.621715e-05
17.05	9.999636e-01	3.640838e-05
17.04	9.999634e-01	3.660061e-05
17.03	9.999632e-01	3.679387e-05
17.02	9.999630e-01	3.698815e-05
17.01	9.999628e-01	3.718347e-05
17.00	9.999626e-01	3.737982e-05
16.99	9.999624e-01	3.757721e-05
16.98	9.999622e-01	3.777565e-05
16.97	9.999620e-01	3.797515e-05
16.96	9.999618e-01	3.817570e-05
16.95	9.999616e-01	3.837732e-05
16.94	9.999614e-01	3.858001e-05
16.93	9.999612e-01	3.878377e-05
16.92	9.999610e-01	3.898862e-05
16.91	9.999608e-01	3.919455e-05
16.90	9.999606e-01	3.940158e-05
16.89	9.999604e-01	3.960971e-05
16.88	9.999602e-01	3.981894e-05
16.87	9.999600e-01	4.002929e-05
16.86	9.999598e-01	4.024075e-05
16.85	9.999595e-01	4.045333e-05
16.84	9.999593e-01	4.066704e-05
16.83	9.999591e-01	4.088189e-05
16.82	9.999589e-01	4.109788e-05
16.81	9.999587e-01	4.131501e-05
16.80	9.999585e-01	4.153330e-05
16.79	9.999582e-01	4.175275e-05
16.78	9.999580e-01	4.197337e-05
16.77	9.999578e-01	4.219515e-05
16.76	9.999576e-01	4.241812e-05
16.75	9.999574e-01	4.264226e-05
16.74	9.999571e-01	4.286760e-05
16.73	9.999569e-01	4.309414e-05
16.72	9.999567e-01	4.332188e-05
16.71	9.999564e-01	4.355083e-05
16.70	9.999562e-01	4.378100e-05
16.69	9.999560e-01	4.401239e-05
16.68	9.999558e-01	4.424501e-05
16.67	9.999555e-01	4.447886e-05
16.66	9.999553e-01	4.471396e-05
16.65	9.999550e-01	4.495031e-05
16.64	9.999548e-01	4.518791e-05
16.63	9.999546e-01	4.542678e-05
16.62	9.999543e-01	4.566691e-05
16.61	9.999541e-01	4.590833e-05
16.60	9.999538e-01	4.615102e-05
16.59	9.999536e-01	4.639501e-05
16.58	9.999534e-01	4.664029e-05
16.57	9.999531e-01	4.688687e-05
16.56	9.999529e-01	4.713477e-05
16.55	9.999526e-01	4.738399e-05
16.54	9.999524e-01	4.763453e-05
16.53	9.999521e-01	4.788640e-05
16.52	9.999519e-01	4.813961e-05
16.51	9.999516e-01	4.839416e-05
16.50	9.999513e-01	4.865007e-05
16.49	9.999511e-01	4.890735e-05
16.48	9.999508e-01	4.916598e-05
16.47	9.999506e-01	4.942600e-05
16.46	9.999503e-01	4.968740e-05
16.45	9.999500e-01	4.995018e-05
16.44	9.999498e-01	5.021437e-05
16.43	9.999495e-01	5.047996e-05
16.42	9.999493e-01	5.074696e-05
16.41	9.999490e-01	5.101538e-05
16.40	9.999487e-01	5.128523e-05
16.39	9.999484e-01	5.155651e-05
16.38	9.999482e-01	5.182924e-05
16.37	9.999479e-01	5.210342e-05
16.36	9.999476e-01	5.237906e-05
16.35	9.999473e-01	5.265616e-05
16.34	9.999471e-01	5.293474e-05
16.33	9.999468e-01	5.321480e-05
16.32	9.999465e-01	5.349635e-05
16.31	9.999462e-01	5.377940e-05
16.30	9.999459e-01	5.406395e-05
16.29	9.999456e-01	5.435002e-05
16.28	9.999454e-01	5.463761e-05
16.27	9.999451e-01	5.492673e-05
16.26	9.999448e-01	5.521739e-05
16.25	9.999445e-01	5.550959e-05
16.24	9.999442e-01	5.580336e-05
16.23	9.999439e-01	5.609868e-05
16.22	9.999436e-01	5.639558e-05
16.21	9.999433e-01	5.669405e-05
16.20	9.999430e-01	5.699412e-05
16.19	9.999427e-01	5.729578e-05
16.18	9.999424e-01	5.759905e-05
16.17	9.999421e-01	5.790393e-05
16.16	9.999418e-01	5.821043e-05
16.15	9.999415e-01	5.851857e-05
16.14	9.999412e-01	5.882835e-05
16.13	9.999409e-01	5.913977e-05
16.12	9.999405e-01	5.945286e-05
16.11	9.999402e-01	5.976761e-05
16.10	9.999399e-01	6.008404e-05
16.09	9.999396e-01	6.040215e-05
16.08	9.999393e-01	6.072195e-05
16.07	9.999390e-01	6.104346e-05
16.06	9.999386e-01	6.136668e-05
16.05	9.999383e-01	6.169163e-05
16.04	9.999380e-01	6.201830e-05
16.03	9.999377e-01	6.234671e-05
16.02	9.999373e-01	6.267687e-05
16.01	9.999370e-01	6.300880e-05
16.00	9.999367e-01	6.334248e-05
15.99	9.999363e-01	6.367795e-05
15.98	9.999360e-01	6.401520e-05
15.97	9.999356e-01	6.435425e-05
15.96	9.999353e-01	6.469511e-05
15.95	9.999350e-01	6.503778e-05
15.94	9.999346e-01	6.538228e-05
15.93	9.999343e-01	6.572861e-05
15.92	9.999339e-01	6.607679e-05
15.91	9.999336e-01	6.642682e-05
15.90	9.999332e-01	6.677872e-05
15.89	9.999329e-01	6.713249e-05
15.88	9.999325e-01	6.748815e-05
15.87	9.999322e-01	6.784570e-05
15.86	9.999318e-01	6.820516e-05
15.85	9.999314e-01	6.856654e-05
15.84	9.999311e-01	6.892984e-05
15.83	9.999307e-01	6.929507e-05
15.82	9.999303e-01	6.966226e-05
15.81	9.999300e-01	7.003140e-05
15.80	9.999296e-01	7.040251e-05
15.79	9.999292e-01	7.077560e-05
15.78	9.999288e-01	7.115067e-05
15.77	9.999285e-01	7.152775e-05
15.76	9.999281e-01	7.190683e-05
15.75	9.999277e-01	7.228794e-05
15.74	9.999273e-01	7.267108e-05
15.73	9.999269e-01	7.305626e-05
15.72	9.999266e-01	7.344349e-05
15.71	9.999262e-01	7.383279e-05
15.70	9.999258e-01	7.422417e-05
15.69	9.999254e-01	7.461763e-05
15.68	9.999250e-01	7.501319e-05
15.67	9.999246e-01	7.541087e-05
15.66	9.999242e-01	7.581066e-05
15.65	9.999238e-01	7.621258e-05
