Gene 1	Gene 2	Reprod BP	Reprod PB	Reprod PP	Literature	PullDown	PullDown Exact	Common baits	Common bait count BP	Common bait count PB	Gene 2 wanted	Prey redund level	Interolog	Mock	Prey PullDown Count	Bait geneid match	Prey geneid match	Bait and Prey geneid match	orf=0	Basic filter	Bait motifs	Prey motifs	Prey motif max	BP MMIs	PB MMIs	PP MMIs
2963	51329	1	0	1			0	2963_all,4087_all	1	0		0.0		0	0	1	1	1	1	0			0			
2963	5800	1	0	1			0	2963_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	51322	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	9899	1	0	3			0	2963_all,4087_all,3164_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	9953	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	776	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	770	1	0	3			0	2963_all,4087_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	56318	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	3511372	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	830	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	54937	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	55680	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	54345	2	0	11			0	2963_all,4087_all,5881_all,3164_all	1	0	TF	2.0		2	0	1	2	2	0	0			0			
2963	166785	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	130749	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	379028	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	6133	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	2895336	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	51667	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	10971	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	22854	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	9478	1	0	2			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	79632	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	23043	1	0	2			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	79902	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	4124	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	2099	1	0	0			0	2963_all	1	0	TF	0.0		0	0	1	1	1	0	0			0			
2963	4678	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	4676	1	0	1			0	2963_all,4087_all	1	0		1.0		1	0	1	1	1	1	0			0			
2963	106931	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	4673	2	0	4			0	2963_all,4087_all,5881_all	1	0		0.5		0	0	1	2	2	2	1			0			
2963	80146	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	11116	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	50484	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	83734	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	29119	1	0	3			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	29057	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	3662394	1	0	0			0	2963_all	1	0		0.0		1	0	1	1	1	0	0			0			
2963	152503	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	57142	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	9378	1	0	4			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	57451	2	0	2			0	2963_all,4087_all,3164_all	1	0		1.0		0	0	1	2	2	0	0			0			
2963	10724	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	54443	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	5142	1	0	2			0	2963_all,4087_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	51566	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	9821	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	22927	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	158747	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	81888	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	7957	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	55165	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	79970	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	54841	1	0	1			0	2963_all,3164_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	23288	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	730259	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	340745	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	9575	2	0	9			0	2963_all,4087_all,5881_all,3164_all	1	0	TF	2.0		2	0	1	2	2	0	0			0			
2963	49854	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	1	0			0			
2963	50814	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	53942	1	0	2			0	2963_all,4087_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23461	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	55384	3	0	8			0	2963_all,4087_all,5881_all,3164_all	1	0		1.6666666666666667		0	0	1	3	3	0	0			0			
2963	3945	1	0	1			0	2963_all,5881_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	259282	2	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	2	2	2	0			0			
2963	23266	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	63027	1	0	1			0	2963_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	51696	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	403225	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	544669	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	544668	4	0	18			0	2963_all,4087_all,5881_all,3164_all	1	0		1.0		4	0	1	4	4	0	0			0			
2963	10127	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	23304	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	7368	1	0	1			0	2963_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5099	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	54936	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	51361	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	7360	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	5076	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	255758	1	0	0		OK	1	2963_all	1	0		1.0		0	1	1	1	1	1	1			0			
2963	360827	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	60680	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	7434	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	162655	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	29793	2	0	22			0	2963_all,4087_all,5881_all,3164_all	1	0		0.5		2	0	1	2	2	0	0			0			
2963	7430	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	7433	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	2020	1	0	1			0	2963_all,3164_all	1	0	TF	0.0		0	0	1	1	1	0	0			0			
2963	7531	1	0	3			0	2963_all,4087_all	1	0		1.0		1	0	1	1	1	1	0			0			
2963	7533	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	54832	1	0	1			0	2963_all,3164_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	26855	6	0	14			0	2963_all,4087_all,5881_all,3164_all	1	0		6.0		6	0	1	6	6	0	0			0			
2963	54715	1	0	8			0	2963_all,4087_all,5881_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5325	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	10541	2	0	5			0	2963_all,4087_all,5881_all	1	0		1.0		1	0	1	2	2	2	0			0			
2963	10540	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	4392443	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23784	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	729449	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	781	2	0	2			0	2963_all,4087_all	1	0		1.0		0	0	1	2	2	0	0			0			
2963	724059	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5241	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	219170	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	54623	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	27158	60	0	188			0	2963_all,4087_all,5881_all,3164_all	1	0		0.033333333333333333		60	0	1	60	60	0	0			0			
2963	27332	2	0	3			0	2963_all,4087_all	1	0		1.0		0	0	1	2	2	1	1			0			
2963	343477	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	10863	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	84216	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	56853	1	0	2			0	2963_all,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	3756	2	0	0			0	2963_all	1	0	TF	1.0		0	0	1	2	2	0	0			0			
2963	60	2	0	0			0	2963_all	1	0		2.0		0	0	1	2	2	0	0			0			
2963	27018	1	0	2			0	2963_all,4087_all,5881_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	54019	2	0	0			0	2963_all	1	0		0.5		0	0	1	2	2	0	0			0			
2963	25788	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	57186	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5430	1	0	0	3860504		0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	140733	1	0	2			0	2963_all,4087_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	2566	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	89932	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	10667	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	10912	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	738	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	10671	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	6687	1	0	0			0	2963_all	1	0		1.0		1	0	1	1	1	1	0			0			
2963	23520	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	9135	1	0	1			0	2963_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	785	1	0	1			0	2963_all,5881_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	23136	1	0	2			0	2963_all,4087_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	441432	3	0	15			0	2963_all,4087_all,5881_all,3164_all	1	0		0.0		1	0	1	3	3	0	0			0			
2963	57002	1	0	1			0	2963_all,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	756744	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	94005	1	0	2			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	7482	10	0	40			0	2963_all,4087_all,5881_all,3164_all	1	0		2.7000000000000002		10	0	1	10	10	0	0			0			
2963	51520	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	166	1	0	1			0	2963_all,5881_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	3727	1	0	0			0	2963_all	1	0	TF,Ctm	1.0		0	0	1	1	1	1	0			0			
2963	6955	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	6957	1	0	3			0	2963_all,4087_all,5881_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	57480	1	0	0			0	2963_all	1	0	Ctm	1.0		0	0	1	1	1	0	0			0			
2963	643050	2	0	2			0	2963_all,4087_all	1	0		1.0		0	0	1	2	2	0	0			0			
2963	4685	3	0	0			0	2963_all	1	0		1.6666666666666667		0	0	1	3	3	0	0			0			
2963	4683	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	4680	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	11141	1	0	6			0	2963_all,4087_all,5881_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	3683	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	25994	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	2891	2	0	0			0	2963_all	1	0		2.0		0	0	1	2	2	2	0			0			
2963	4522	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	10957	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	7993	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	1			0			
2963	51185	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	1			0			
2963	9612	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	8567	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	57094	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	3535	3	0	14			0	2963_all,4087_all,5881_all,3164_all	1	0		0.0		1	0	1	3	3	0	0			0			
2963	83396	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5885	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	26517	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	124540	1	0	2			0	2963_all,5881_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	11329	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	1			0			
2963	9223	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	8569	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	56977	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	54875	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	6418	1	0	3			0	2963_all,4087_all	1	0		0.0		0	0	1	1	1	1	0			0			
2963	731250	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	146177	1	0	1			0	2963_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	60468	1	0	1			0	2963_all,4087_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	5724	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	266722	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	25927	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	3181	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	283932	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	243548	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	74776	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	2900	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23355	1	0	0			0	2963_all	1	0	TF	0.0		0	0	1	1	1	0	0			0			
2963	201595	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	85445	1	0	2			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23350	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	23450	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	114795	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	442247	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	81551	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	51704	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	4155	1	0	4			0	2963_all,4087_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	282991	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	51710	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	84926	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	7339	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	645146	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	51319	1	0	1			0	2963_all,5881_all	1	0	TF	0.0		0	0	1	1	1	0	0			0			
2963	343990	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	351	3	0	29			0	2963_all,4087_all,5881_all	1	0	Ctm	1.6666666666666667		2	0	1	3	3	3	1			0			
2963	84310	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	801	2	0	12			0	2963_all,4087_all,5881_all,3164_all	1	0	CALM,CALM,CALM,CALM,CALM,CALM,CALM	1.0		0	0	1	2	2	0	0			0			
2963	84312	1	0	1			0	2963_all,4087_all	1	0		0.0		1	0	1	1	1	0	0			0			
2963	55677	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	55852	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	146850	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	11197	2	0	1			0	2963_all,3164_all	1	0		2.0		0	0	1	2	2	0	0			0			
2963	55508	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	6125	1	0	1			0	2963_all,4087_all	1	0	RP,RP,RP,RP	1.0		0	0	1	1	1	1	0			0			
2963	26828	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	3324	1	0	0			0	2963_all	1	0	HSP,HSP,HSP	0.0		0	0	1	1	1	0	0			0			
2963	3326	2	0	11			0	2963_all,4087_all,5881_all,3164_all	1	0	HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP	1.0		1	0	1	2	2	2	0			0			
2963	6122	1	0	1			0	2963_all,4087_all	1	0	RP	1.0		0	0	1	1	1	1	0			0			
2963	6129	1	0	0			0	2963_all	1	0	TF,RP,RP	1.0		0	0	1	1	1	1	0			0			
2963	6128	1	0	1			0	2963_all,3164_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	823340	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5479	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	8927	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	79149	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	334	1	0	2			0	2963_all,4087_all	1	0		0.0		0	0	1	1	1	1	0			0			
2963	54886	2	0	0			0	2963_all	1	0		1.0		0	0	1	2	2	0	0			0			
2963	287	1	0	1			0	2963_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	64710	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	1158	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	381484	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23071	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	170553	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	728416	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	3255563	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	29123	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	22897	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	57609	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	2259	1	0	3			0	2963_all,4087_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	22871	1	0	3			0	2963_all,4087_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23671	1	0	2			0	2963_all,4087_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23670	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	145581	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	989	2	0	0			0	2963_all	1	0		1.0		0	0	1	2	2	1	0			0			
2963	10326	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	64282	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	8529	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	9856	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	4201	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	51454	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	9496	1	0	0			0	2963_all	1	0	TF	0.0		0	0	1	1	1	0	0			0			
2963	25963	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	55841	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	441194	1	0	1			0	2963_all,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	94030	1	0	1			0	2963_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	9465	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	20855	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	57515	1	0	3			0	2963_all,4087_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	125168	38	0	170			0	2963_all,4087_all,5881_all,3164_all	1	0	Other	3.8157894736842106		31	0	1	38	38	0	0			0			
2963	338645	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	110862	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	54893	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	1388	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	3815	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	103910	1	0	1			0	2963_all,5881_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	285282	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	41437	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	65061	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5128	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23312	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5126	1	0	1			0	2963_all,4087_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	9312	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23314	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	10425	1	0	1			0	2963_all,4087_all	1	0	TF	1.0		0	0	1	1	1	1	0			0			
2963	221035	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	6421	1	0	4			0	2963_all,4087_all,5881_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	642280	1	0	0			0	2963_all	1	0		0.0		0	0	1	1	1	0	0			0			
2963	23382	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	23387	1	0	2			0	2963_all,4087_all,3164_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	54764	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	6856	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	129049	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	3320	3	0	7			0	2963_all,4087_all,5881_all,3164_all	1	0	HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP,HSP	1.6666666666666667		1	0	1	3	3	3	0			0			
2963	55799	6	0	2			0	2963_all,4087_all,3164_all	1	0		0.33333333333333331		5	0	1	6	6	0	0			0			
2963	10558	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	1630	1	0	1			0	2963_all,4087_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	51634	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	27248	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	5231	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	4741	1	0	8			0	2963_all,4087_all,5881_all	1	0		1.0		0	0	1	1	1	1	0			0			
2963	574272	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	1734	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	342926	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	0	0			0			
2963	145645	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	55314	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	22821	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	179654	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	8828	1	0	0			0	2963_all	1	0		1.0		0	0	1	1	1	0	0			0			
2963	253461	1	0	0			0	2963_all	1	0	TF	1.0		0	0	1	1	1	1	0			0			
